CAR_ID,DefectID,SupplierID,OpenDate,DueDate,CloseDate,Status,OwnerID,ActionDescription,VerificationStatus
CAR001348,DFT006570,SUP097,2025-03-27,2025-04-26,,Overdue,EMP0077,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001349,DFT006575,SUP032,2026-05-17,2026-05-31,,Overdue,EMP0160,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001350,DFT006585,SUP091,2025-07-02,2025-08-31,2025-08-08,Closed,EMP0017,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001351,DFT006586,SUP031,2025-05-24,2025-07-08,2025-06-03,Closed,EMP0136,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001352,DFT006593,SUP041,2024-10-08,2024-11-07,,Open,EMP0001,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001353,DFT006598,SUP094,2024-12-13,2024-12-27,2024-12-25,Closed,EMP0110,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001354,DFT006601,SUP030,2026-03-12,2026-04-11,,Open,EMP0156,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001355,DFT006613,SUP096,2025-12-18,2026-02-01,,Open,EMP0028,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001356,DFT006615,SUP059,2025-10-12,2025-10-26,,Open,EMP0110,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001357,DFT006619,SUP100,2025-04-07,2025-04-21,,Overdue,EMP0117,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001358,DFT006620,SUP014,2026-07-03,2026-08-02,,Overdue,EMP0027,"Investigate minor defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001359,DFT006621,SUP069,2026-07-13,2026-09-11,2026-08-27,Closed,EMP0190,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001360,DFT006622,SUP093,2024-12-15,2025-02-13,,Open,EMP0129,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001361,DFT006634,SUP019,2026-04-01,2026-05-16,2026-04-27,Closed,EMP0098,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001362,DFT006635,SUP008,2025-12-20,2026-01-19,,In Progress,EMP0006,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001363,DFT006637,SUP057,2025-06-10,2025-07-10,,In Progress,EMP0127,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001364,DFT006638,SUP073,2025-12-24,2026-01-07,,In Progress,EMP0116,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001365,DFT006640,SUP051,2025-03-07,2025-04-06,2025-03-30,Closed,EMP0072,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Rejected
CAR001366,DFT006653,SUP015,2026-06-28,2026-07-12,2026-07-12,Closed,EMP0077,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001367,DFT006662,SUP041,2026-04-06,2026-04-20,2026-04-20,Closed,EMP0066,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001368,DFT006665,SUP056,2026-03-23,2026-04-06,2026-04-01,Closed,EMP0044,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001369,DFT006676,SUP055,2026-04-15,2026-06-14,,In Progress,EMP0027,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001370,DFT006680,SUP026,2026-06-06,2026-08-05,2026-06-18,Closed,EMP0117,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001371,DFT006682,SUP039,2025-07-07,2025-07-21,,Open,EMP0006,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001372,DFT006687,SUP074,2026-01-28,2026-03-29,,In Progress,EMP0144,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001373,DFT006693,SUP043,2024-09-11,2024-11-10,,In Progress,EMP0092,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001374,DFT006701,SUP088,2026-06-14,2026-06-28,2026-06-24,Closed,EMP0154,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001375,DFT006702,SUP018,2025-11-08,2025-12-23,,Open,EMP0061,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001376,DFT006708,SUP042,2025-03-23,2025-04-06,,In Progress,EMP0127,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001377,DFT006712,SUP007,2024-10-28,2024-11-27,2024-11-06,Closed,EMP0045,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001378,DFT006714,SUP087,2025-12-30,2026-01-13,,In Progress,EMP0054,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001379,DFT006715,SUP042,2026-06-26,2026-08-10,2026-07-15,Closed,EMP0199,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001380,DFT006716,SUP035,2026-07-09,2026-08-23,,Open,EMP0010,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001381,DFT006719,SUP014,2024-09-23,2024-10-07,,Open,EMP0159,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001382,DFT006729,SUP098,2026-06-15,2026-06-29,,Open,EMP0054,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001383,DFT006731,SUP061,2024-12-03,2025-01-17,,Overdue,EMP0007,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001384,DFT006739,SUP052,2024-11-26,2024-12-10,,Open,EMP0159,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001385,DFT006740,SUP052,2024-11-26,2024-12-10,,Overdue,EMP0068,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001386,DFT006743,SUP079,2026-01-14,2026-02-13,2026-02-07,Closed,EMP0100,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001387,DFT006744,SUP073,2025-07-14,2025-08-13,2025-07-28,Closed,EMP0085,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001388,DFT006763,SUP041,2025-12-22,2026-02-20,,In Progress,EMP0054,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001389,DFT006766,SUP027,2026-06-08,2026-06-22,,Open,EMP0113,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001390,DFT006767,SUP012,2025-05-02,2025-06-01,,In Progress,EMP0183,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001391,DFT006782,SUP006,2024-07-29,2024-08-12,2024-08-08,Closed,EMP0142,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001392,DFT006793,SUP082,2024-09-03,2024-11-02,2024-10-04,Closed,EMP0184,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001393,DFT006795,SUP095,2025-04-29,2025-06-13,,In Progress,EMP0092,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001394,DFT006801,SUP011,2025-12-26,2026-02-24,,In Progress,EMP0060,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001395,DFT006803,SUP045,2026-05-03,2026-05-17,,Open,EMP0010,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001396,DFT006824,SUP056,2025-07-25,2025-08-24,,In Progress,EMP0113,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001397,DFT006827,SUP052,2024-09-21,2024-11-05,2024-09-30,Closed,EMP0098,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001398,DFT006829,SUP084,2026-06-20,2026-07-04,2026-06-30,Closed,EMP0162,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001399,DFT006835,SUP068,2025-11-11,2025-12-26,,Open,EMP0178,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001400,DFT006839,SUP017,2025-04-17,2025-06-01,2025-05-18,Closed,EMP0110,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001401,DFT006847,SUP009,2026-05-03,2026-07-02,2026-05-31,Closed,EMP0045,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001402,DFT006850,SUP045,2025-01-27,2025-02-26,,In Progress,EMP0041,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001403,DFT006852,SUP040,2025-11-07,2025-11-21,,Open,EMP0195,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001404,DFT006861,SUP073,2026-05-29,2026-07-28,,Open,EMP0195,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001405,DFT006864,SUP053,2025-10-12,2025-11-11,2025-11-07,Closed,EMP0080,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001406,DFT006865,SUP037,2026-06-28,2026-07-28,2026-07-21,Closed,EMP0154,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001407,DFT006866,SUP070,2024-12-20,2025-02-03,,Open,EMP0113,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001408,DFT006867,SUP078,2024-08-26,2024-10-25,2024-09-16,Closed,EMP0022,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001409,DFT006874,SUP053,2025-12-01,2025-12-31,,Open,EMP0154,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001410,DFT006881,SUP080,2025-11-29,2026-01-13,2025-12-11,Closed,EMP0188,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001411,DFT006883,SUP007,2025-08-04,2025-10-03,,Open,EMP0046,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001412,DFT006888,SUP063,2025-07-21,2025-09-04,2025-07-30,Closed,EMP0156,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001413,DFT006890,SUP019,2024-11-01,2024-12-16,2024-12-11,Closed,EMP0117,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001414,DFT006903,SUP080,2025-11-07,2026-01-06,,In Progress,EMP0102,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001415,DFT006911,SUP088,2025-11-22,2025-12-22,,Overdue,EMP0184,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001416,DFT006915,SUP004,2025-08-09,2025-09-08,,Open,EMP0199,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001417,DFT006916,SUP087,2026-03-29,2026-05-28,2026-04-14,Closed,EMP0157,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001418,DFT006932,SUP056,2026-04-16,2026-04-30,,In Progress,EMP0130,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001419,DFT006938,SUP098,2025-04-28,2025-05-28,2025-05-10,Closed,EMP0175,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001420,DFT006940,SUP074,2026-02-18,2026-04-19,,Open,EMP0096,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001421,DFT006943,SUP001,2024-12-15,2025-02-13,,Open,EMP0021,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
